567	297
568	297
569	298
570	299
571	300
572	300
573	300
574	300
575	300
576	300
577	300
578	301
579	301
580	302
581	302
582	302
583	303
584	303
585	303
586	303
587	304
588	304
589	305
590	305
591	306
592	307
593	307
594	307
595	308
596	308
597	308
598	308
599	308
600	309
601	309
602	309
603	309
604	309
605	310
606	310
607	310
608	310
609	310
610	311
611	312
612	312
613	312
614	312
615	313
616	313
617	313
618	313
619	313
620	313
621	313
622	313
623	313
624	313
625	313
626	313
627	314
628	314
629	314
630	315
631	316
632	316
633	316
634	317
635	318
636	318
637	318
638	318
639	318
640	318
641	318
642	319
643	319
644	319
645	319
646	320
647	320
648	321
649	321
650	321
651	322
652	323
653	324
654	324
655	324
656	324
657	324
658	324
659	325
660	325
661	325
662	326
663	327
664	327
665	328
666	328
667	328
668	329
669	329
670	329
671	329
672	329
673	329
674	329
675	329
676	329
677	329
678	329
679	329
680	329
681	329
682	330
683	330
684	330
685	330
686	330
687	330
688	331
689	332
690	332
691	332
692	333
693	333
694	333
695	334
696	334
697	335
698	335
699	335
700	335
701	335
702	335
703	335
704	335
705	335
706	336
707	336
708	337
709	337
710	338
711	338
712	338
713	339
714	340
715	340
716	340
717	340
718	340
719	340
720	340
721	340
722	341
723	341
724	341
725	342
726	343
727	343
728	344
729	344
730	344
731	345
732	345
733	346
734	346
735	346
736	346
737	346
738	347
739	347
740	347
741	348
742	348
743	349
744	349
745	350
746	350
747	350
748	350
749	350
750	351
751	352
752	352
753	352
754	352
755	352
756	353
757	354
758	354
759	354
760	354
761	355
762	355
763	355
764	355
765	355
766	356
767	357
768	357
769	357
770	358
771	358
772	359
773	359
774	360
775	360
776	361
777	361
778	361
779	361
780	361
781	361
782	362
783	362
784	362
785	362
786	362
787	362
788	362
789	363
790	363
791	363
792	364
793	364
794	364
795	365
796	366
797	367
798	368
799	369
800	370
801	370
802	370
803	370
804	370
805	370
806	370
807	371
808	371
809	371
810	371
811	371
812	371
813	371
814	372
815	372
816	372
817	372
818	373
819	374
820	375
821	375
822	376
823	376
824	377
825	377
826	377
827	377
828	377
829	377
830	377
831	378
832	378
833	379
834	380
835	380
836	380
837	380
838	381
839	381
840	381
841	381
842	382
843	383
844	384
845	385
846	385
847	385
848	386
849	387
850	388
851	389
852	389
853	390
854	390
855	391
856	391
857	392
858	393
859	393
860	394
861	395
862	395
863	395
864	396
865	397
866	397
867	398
868	398
869	399
870	400
871	401
872	402
873	402
874	402
875	403
876	403
877	403
878	403
879	404
880	405
881	405
882	405
883	405
884	406
885	406
886	406
887	406
888	406
889	406
890	406
891	406
892	406
893	407
894	407
895	408
896	408
897	408
898	408
899	408
900	409
901	409
902	409
903	409
904	410
905	410
906	410
907	410
908	411
909	411
910	412
911	412
912	412
913	412
914	412
915	412
916	413
917	414
918	415
919	415
920	415
921	415
922	416
923	416
924	416
925	416
926	416
927	416
928	416
929	416
930	416
931	416
932	416
933	416
934	417
935	418
936	418
937	419
938	419
939	419
940	420
941	420
942	420
943	420
944	420
945	421
946	421
947	422
948	423
949	424
950	424
951	424
952	424
953	425
954	425
955	425
956	426
957	427
958	428
959	428
960	429
961	429
962	429
963	430
964	430
965	430
966	431
967	432
968	433
969	433
970	433
971	434
972	434
973	435
974	435
975	435
976	435
977	436
978	436
979	437
980	438
981	438
982	438
983	438
984	439
985	439
986	439
987	439
988	439
989	439
990	439
991	440
992	440
993	440
994	441
995	441
996	441
997	441
998	442
999	443
1000	443
1001	444
1002	444
1003	444
1004	444
1005	444
1006	444
1007	444
1008	444
1009	444
1010	445
1011	446
1012	446
1013	447
1014	448
1015	448
1016	448
1017	448
1018	449
1019	450
1020	451
1021	451
1022	451
1023	451
1024	452
1025	452
1026	453
1027	453
1028	453
1029	453
1030	454
1031	454
1032	454
1033	454
1034	454
1035	454
1036	454
1037	454
1038	454
1039	455
1040	455
1041	455
1042	455
1043	455
1044	455
1045	455
1046	455
1047	456
1048	457
1049	457
1050	457
1051	457
1052	458
1053	458
1054	458
1055	459
1056	459
1057	459
1058	460
1059	461
1060	461
1061	461
1062	461
1063	462
1064	462
1065	463
1066	463
1067	463
1068	464
1069	464
1070	465
1071	465
1072	466
1073	467
1074	467
1075	468
1076	469
1077	470
1078	470
1079	470
1080	471
1081	471
1082	471
1083	471
1084	472
1085	472
1086	472
1087	473
1088	473
1089	473
1090	474
1091	474
1092	474
1093	474
1094	474
1095	474
1096	474
1097	474
1098	475
1099	476
1100	476
1101	477
1102	477
1103	477
1104	478
1105	479
1106	479
1107	479
1108	479
1109	479
1110	479
1111	479
1112	480
1113	480
1114	480
1115	480
1116	480
1117	480
1118	480
1119	480
1120	481
1121	482
1122	482
1123	482
1124	482
1125	483
1126	483
1127	483
1128	483
1129	483
1130	483
1131	483
1132	483
1133	483
1134	483
1135	483
1136	484
1137	484
1138	484
1139	485
1140	485
1141	485
1142	485
1143	485
1144	485
1145	485
1146	485
1147	486
1148	487
1149	488
1150	489
1151	489
1152	489
1153	490
1154	491
1155	491
1156	492
1157	492
1158	492
1159	493
1160	493
1161	494
1162	494
1163	494
1164	494
1165	495
1166	495
1167	495
1168	495
1169	496
1170	497
1171	497
1172	497
1173	498
1174	498
1175	498
1176	498
1177	498
1178	498
1179	499
1180	499
1181	499
1182	500
1183	500
1184	500
1185	500
1186	500
1187	501
1188	502
1189	502
1190	503
1191	503
1192	503
1193	503
1194	503
1195	503
1196	504
1197	504
1198	504
1199	504
1200	505
1201	505
1202	506
1203	506
1204	506
1205	507
1206	507
1207	507
1208	507
1209	507
1210	507
1211	507
1212	508
1213	508
1214	509
1215	509
1216	509
1217	509
1218	509
1219	509
1220	509
1221	510
1222	510
1223	510
1224	510
1225	510
1226	511
1227	512
1228	512
1229	512
1230	512
1231	512
1232	512
1233	512
1234	512
1235	512
1236	513
1237	514
1238	514
1239	515
1240	515
1241	515
1242	515
1243	515
1244	515
1245	516
1246	516
1247	516
1248	516
1249	516
1250	516
1251	516
1252	517
1253	518
1254	518
1255	518
1256	518
1257	518
1258	518
1259	519
1260	519
1261	519
1262	519
1263	519
1264	519
1265	519
1266	519
1267	520
1268	520
1269	520
1270	520
1271	520
1272	520
1273	521
1274	521
1275	521
1276	521
1277	521
1278	521
1279	521
1280	521
1281	521
1282	521
1283	521
1284	521
1285	521
1286	521
1287	521
1288	521
1289	521
1290	521
1291	521
1292	521
1293	521
1294	521
1295	521
1296	522
1297	523
1298	523
1299	523
1300	523
1301	523
1302	524
1303	524
1304	524
1305	524
1306	524
1307	524
1308	525
1309	525
1310	525
1311	525
1312	526
1313	526
1314	526
1315	527
1316	528
1317	528
1318	528
1319	529
1320	530
1321	531
1322	531
1323	532
1324	533
1325	533
1326	533
1327	533
1328	533
1329	534
1330	534
1331	534
1332	534
1333	534
1334	534
1335	534
1336	534
1337	534
1338	534
1339	535
1340	535
1341	536
1342	536
1343	537
1344	538
1345	538
1346	539
1347	540
1348	541
1349	541
1350	541
1351	542
1352	542
1353	542
1354	543
1355	543
1356	544
1357	544
1358	544
1359	544
1360	545
1361	545
1362	546
1363	546
1364	546
1365	546
1366	547
1367	548
1368	548
1369	549
1370	549
1371	549
1372	549
1373	549
1374	549
1375	549
1376	549
1377	549
1378	549
1379	550
1380	550
1381	550
1382	551
1383	552
1384	553
1385	553
1386	554
1387	554
1388	555
1389	556
1390	556
1391	557
1392	557
1393	558
1394	558
1395	559
1396	559
1397	559
1398	560
1399	561
1400	561
1401	561
1402	562
1403	562
1404	562
1405	562
1406	562
1407	563
1408	563
1409	564
1410	564
1411	564
1412	565
1413	566
1414	566
1415	566
1416	566
1417	566
1418	567
1419	567
1420	567
1421	568
1422	568
1423	569
1424	569
1425	570
1426	570
1427	570
1428	571
1429	571
1430	572
1431	572
1432	572
1433	573
1434	573
1435	573
1436	573
1437	573
1438	573
1439	574
1440	574
1441	574
1442	574
1443	575
1444	575
1445	576
1446	577
1447	578
1448	578
1449	579
1450	579
1451	579
1452	580
1453	580
1454	580
1455	580
1456	581
1457	581
1458	581
1459	581
1460	581
1461	581
1462	581
1463	581
1464	581
1465	582
1466	582
1467	582
1468	582
1469	582
1470	582
1471	583
1472	583
1473	583
1474	583
1475	584
1476	584
1477	584
1478	585
1479	585
1480	585
1481	585
1482	586
1483	587
1484	587
1485	588
1486	588
1487	589
1488	590
1489	590
1490	590
1491	590
1492	591
1493	591
1494	591
1495	591
1496	592
1497	592
1498	592
1499	593
1500	593
1501	593
1502	593
1503	594
1504	594
1505	595
1506	595
1507	596
1508	597
1509	597
1510	598
1511	599
1512	599
1513	599
1514	600
1515	600
1516	600
1517	601
1518	601
1519	601
1520	601
1521	601
1522	602
1523	603
1524	603
1525	603
1526	603
1527	604
1528	604
1529	604
1530	605
1531	605
1532	605
1533	605
1534	605
1535	606
1536	606
1537	606
1538	607
1539	607
1540	607
1541	608
1542	608
1543	608
1544	608
1545	608
1546	608
1547	608
1548	608
1549	609
1550	609
1551	609
1552	610
1553	610
1554	610
1555	610
1556	611
1557	611
1558	611
1559	611
1560	611
1561	611
1562	611
1563	611
1564	611
1565	611
1566	611
1567	611
1568	612
1569	612
1570	612
1571	612
1572	612
1573	612
1574	613
1575	613
1576	614
1577	614
1578	614
1579	615
1580	615
1581	615
1582	615
1583	615
1584	615
1585	615
1586	615
1587	615
1588	615
1589	615
1590	615
1591	615
1592	615
1593	615
1594	615
1595	615
1596	615
1597	615
1598	615
1599	615
1600	615
1601	615
1602	615
1603	616
1604	616
1605	616
1606	616
1607	617
1608	618
1609	619
1610	619
1611	619
1612	619
1613	619
1614	619
1615	620
1616	620
1617	621
1618	621
1619	621
1620	621
1621	621
1622	621
1623	621
1624	621
1625	621
1626	621
1627	621
1628	621
1629	621
1630	621
1631	622
1632	622
1633	622
1634	622
1635	622
1636	622
1637	622
1638	622
1639	622
1640	622
1641	622
1642	622
1643	623
1644	623
1645	623
1646	623
1647	623
1648	623
1649	623
1650	623
1651	624
1652	625
1653	625
1654	625
1655	625
1656	625
1657	625
1658	625
1659	625
1660	625
1661	625
1662	625
1663	625
1664	625
1665	625
1666	625
1667	626
1668	626
1669	626
1670	626
1671	626
1672	627
1673	627
1674	627
1675	628
1676	629
1677	629
1678	629
1679	630
1680	631
1681	631
1682	631
1683	632
1684	632
1685	632
1686	632
1687	632
1688	632
1689	632
1690	632
1691	632
1692	632
1693	632
1694	632
1695	632
1696	632
1697	632
1698	632
1699	632
1700	632
1701	632
1702	632
1703	632
1704	632
1705	632
1706	632
1707	632
1708	632
1709	632
1710	632
1711	632
1712	632
1713	632
1714	632
1715	632
1716	632
1717	632
1718	632
1719	632
1720	632
1721	632
1722	632
1723	632
1724	632
1725	632
1726	632
1727	632
1728	632
1729	632
1730	632
1731	632
1732	632
1733	633
1734	633
1735	633
1736	633
1737	633
1738	633
1739	633
1740	633
1741	633
1742	633
1743	633
1744	633
1745	634
1746	634
1747	634
1748	634
1749	634
1750	634
1751	634
1752	634
1753	635
1754	635
1755	635
1756	635
1757	635
1758	635
1759	635
1760	635
1761	636
1762	637
1763	637
1764	637
1765	637
1766	637
1767	637
1768	637
1769	637
1770	638
1771	639
1772	639
1773	640
1774	640
1775	641
1776	641
1777	641
1778	642
1779	643
1780	643
1781	644
1782	645
1783	646
1784	646
1785	646
1786	646
1787	646
1788	646
1789	646
1790	646
1791	646
1792	646
1793	646
1794	647
1795	648
1796	649
1797	650
1798	650
1799	650
1800	650
1801	651
1802	651
1803	651
1804	651
1805	651
1806	652
1807	652
1808	652
1809	652
1810	653
1811	653
1812	653
1813	653
1814	653
1815	653
1816	654
1817	655
1818	655
1819	656
1820	656
1821	657
1822	658
1823	658
1824	659
1825	659
1826	660
1827	660
1828	661
1829	662
1830	662
1831	663
1832	663
1833	663
1834	663
1835	663
1836	663
1837	663
1838	663
1839	663
1840	663
1841	663
1842	663
1843	663
1844	663
1845	663
1846	663
1847	663
1848	663
1849	663
1850	664
1851	665
1852	666
1853	666
1854	666
1855	666
1856	666
1857	666
1858	666
1859	666
1860	666
1861	667
1862	667
1863	667
1864	667
1865	667
1866	667
1867	667
1868	668
1869	668
1870	669
1871	669
1872	669
1873	670
1874	670
1875	670
1876	670
1877	670
1878	670
1879	670
1880	671
1881	671
1882	671
1883	672
1884	673
1885	673
1886	673
1887	673
1888	673
1889	673
1890	673
1891	673
1892	673
1893	673
1894	673
1895	673
1896	674
1897	674
1898	674
1899	674
1900	674
1901	674
1902	675
1903	675
1904	676
1905	676
1906	676
1907	676
1908	676
1909	676
1910	676
1911	676
1912	676
1913	676
1914	676
1915	676
1916	676
1917	676
1918	676
1919	676
1920	676
1921	676
1922	676
1923	676
1924	676
1925	676
1926	676
1927	676
1928	676
1929	676
1930	676
1931	677
1932	678
1933	678
1934	679
1935	679
1936	680
1937	680
1938	680
1939	680
1940	680
1941	680
1942	680
1943	680
1944	680
1945	680
1946	680
1947	680
1948	680
1949	680
1950	680
1951	680
1952	681
1953	681
1954	681
1955	681
1956	681
1957	681
1958	681
1959	681
1960	681
1961	681
1962	681
1963	681
1964	681
1965	681
1966	681
1967	681
1968	681
1969	682
1970	683
1971	683
1972	683
1973	684
1974	685
1975	686
1976	686
1977	686
1978	686
1979	686
1980	686
1981	686
1982	686
1983	686
1984	687
1985	687
1986	687
1987	688
1988	689
1989	690
1990	690
1991	691
1992	691
1993	691
1994	691
1995	692
1996	693
1997	693
1998	693
1999	693
2000	693
2001	693
2002	693
2003	693
2004	693
2005	693
2006	693
2007	693
2008	693
2009	693
2010	693
2011	693
2012	693
2013	693
2014	693
2015	693
2016	693
2017	693
2018	693
2019	693
2020	693
2021	693
2022	693
2023	694
2024	694
2025	694
2026	694
2027	694
2028	694
2029	694
2030	695
2031	695
2032	695
2033	695
2034	695
2035	695
2036	695
2037	695
2038	695
2039	695
2040	695
2041	695
2042	695
2043	695
2044	695
2045	695
2046	695
2047	695
2048	695
2049	695
2050	695
2051	695
2052	695
2053	695
2054	695
2055	696
2056	696
2057	696
2058	696
2059	696
2060	697
2061	697
2062	697
2063	697
2064	697
2065	697
2066	697
2067	697
2068	697
2069	697
2070	697
2071	697
2072	697
2073	697
2074	697
2075	697
2076	697
2077	697
2078	697
2079	697
2080	697
2081	697
2082	697
2083	697
2084	697
2085	697
2086	697
2087	697
2088	698
2089	698
2090	698
2091	699
2092	699
2093	699
2094	700
2095	701
2096	701
2097	702
2098	702
2099	702
2100	702
2101	702
2102	702
2103	703
2104	703
2105	703
2106	704
2107	705
2108	705
2109	705
2110	706
2111	706
2112	707
2113	707
2114	708
2115	708
2116	708
2117	708
2118	708
2119	708
2120	708
2121	708
2122	708
2123	708
2124	708
2125	709
2126	709
2127	709
2128	709
2129	709
2130	709
2131	709
2132	709
2133	709
2134	709
2135	709
2136	709
2137	709
2138	709
2139	709
2140	709
2141	709
2142	710
2143	711
2144	711
2145	711
2146	711
2147	711
2148	711
2149	711
2150	711
2151	711
2152	711
2153	711
2154	711
2155	711
2156	711
2157	711
2158	711
2159	711
2160	711
2161	711
2162	711
2163	711
2164	711
2165	711
2166	711
2167	711
2168	711
2169	711
2170	711
2171	711
2172	711
2173	711
2174	711
2175	711
2176	712
2177	712
2178	712
2179	712
2180	712
2181	712
2182	712
2183	712
2184	712
2185	712
2186	713
2187	713
2188	713
2189	713
2190	713
2191	713
2192	713
2193	713
2194	713
2195	713
2196	713
2197	713
2198	713
2199	713
2200	714
2201	714
2202	714
2203	714
2204	714
2205	714
2206	714
2207	714
2208	714
2209	714
2210	714
2211	714
2212	714
2213	714
2214	715
2215	716
2216	717
2217	717
2218	717
2219	718
2220	718
2221	719
2222	719
2223	719
2224	719
2225	719
2226	719
2227	719
2228	719
2229	719
2230	719
2231	719
2232	719
2233	719
2234	720
2235	720
2236	720
2237	720
2238	720
2239	720
2240	720
2241	720
2242	720
2243	720
2244	720
2245	720
2246	720
2247	720
2248	720
2249	720
2250	720
2251	720
2252	720
2253	720
2254	720
2255	720
2256	720
2257	720
2258	720
2259	720
2260	720
2261	720
2262	720
2263	720
2264	720
2265	720
2266	720
2267	720
2268	720
2269	720
2270	720
2271	720
2272	720
2273	720
2274	720
2275	720
2276	720
2277	721
2278	721
2279	721
2280	721
2281	721
2282	721
2283	721
2284	721
2285	721
2286	721
2287	721
2288	721
2289	722
2290	722
2291	722
2292	722
2293	723
2294	723
2295	723
2296	723
2297	723
2298	723
2299	723
2300	723
2301	723
2302	724
2303	724
2304	725
2305	726
2306	726
2307	727
2308	727
2309	727
2310	727
2311	728
2312	729
2313	729
2314	729
2315	729
2316	730
2317	730
2318	730
2319	730
2320	730
2321	730
2322	730
2323	730
2324	730
2325	731
2326	731
2327	731
2328	731
2329	731
2330	732
2331	732
2332	732
2333	732
2334	732
2335	732
2336	733
2337	734
2338	735
2339	735
2340	735
2341	735
2342	735
2343	736
2344	737
2345	738
2346	738
2347	738
2348	738
2349	739
2350	739
2351	740
2352	741
2353	741
2354	741
2355	741
2356	741
2357	742
2358	743
2359	743
2360	744
2361	744
2362	744
2363	745
2364	746
2365	746
2366	746
2367	746
2368	746
2369	746
2370	746
2371	746
2372	747
2373	748
2374	748
2375	748
2376	748
2377	749
2378	750
2379	751
2380	752
2381	753
2382	754
2383	754
2384	755
2385	756
2386	756
2387	757
2388	757
2389	757
2390	758
2391	758
2392	758
2393	758
2394	758
2395	758
2396	758
2397	758
2398	758
2399	759
2400	759
2401	760
2402	760
2403	761
2404	761
2405	761
2406	761
2407	761
2408	761
2409	762
2410	762
2411	762
2412	763
2413	763
2414	763
2415	763
2416	764
2417	764
2418	764
2419	765
2420	766
2421	767
2422	767
2423	767
2424	768
2425	769
2426	769
2427	769
2428	769
2429	770
2430	770
2431	771
2432	771
2433	771
2434	771
2435	772
2436	773
2437	773
2438	773
2439	774
2440	774
2441	774
2442	774
2443	774
2444	774
2445	774
2446	775
2447	775
2448	775
2449	775
2450	775
2451	775
2452	775
2453	776
2454	777
2455	778
2456	778
2457	779
2458	779
2459	780
2460	780
2461	781
2462	781
2463	781
2464	781
2465	782
2466	782
2467	782
2468	782
2469	782
2470	782
2471	782
2472	782
2473	782
2474	783
2475	784
2476	784
2477	784
2478	784
2479	784
2480	785
2481	785
2482	785
2483	785
2484	785
2485	785
2486	785
2487	786
2488	787
2489	787
2490	787
2491	787
2492	787
2493	787
2494	787
2495	787
2496	788
2497	788
2498	789
2499	790
2500	790
2501	791
2502	791
2503	791
2504	791
2505	791
2506	792
2507	793
2508	793
2509	794
2510	794
2511	795
2512	795
2513	795
2514	796
2515	796
2516	796
2517	797
2518	798
2519	798
2520	798
2521	798
2522	799
2523	799
2524	799
2525	799
2526	800
2527	800
2528	800
2529	801
2530	801
2531	802
2532	802
2533	802
2534	803
2535	803
2536	803
2537	803
2538	803
2539	803
2540	803
2541	803
2542	803
2543	804
2544	805
2545	805
2546	806
2547	806
2548	806
2549	806
2550	806
2551	806
2552	806
2553	807
2554	807
2555	808
2556	808
2557	809
2558	809
2559	809
2560	809
2561	809
2562	810
2563	810
2564	811
2565	811
2566	811
2567	811
2568	811
2569	811
2570	811
2571	811
2572	811
2573	811
2574	812
2575	812
2576	812
2577	812
2578	812
2579	812
2580	812
2581	812
2582	812
2583	812
2584	812
2585	812
2586	812
2587	812
2588	812
2589	812
2590	812
2591	812
2592	813
2593	813
2594	814
2595	814
2596	815
2597	816
2598	816
2599	816
2600	816
2601	816
2602	817
2603	817
2604	817
2605	817
2606	817
2607	817
2608	818
2609	818
2610	818
2611	819
2612	820
2613	820
2614	820
2615	820
2616	821
2617	821
2618	821
2619	822
2620	822
2621	823
2622	823
2623	823
2624	823
2625	823
2626	823
2627	823
2628	823
2629	823
2630	824
2631	825
2632	825
2633	825
2634	825
2635	825
2636	826
2637	826
2638	826
2639	826
2640	826
2641	826
2642	826
2643	826
2644	826
2645	826
2646	826
2647	826
2648	826
2649	826
2650	826
2651	826
2652	827
2653	827
2654	827
2655	828
2656	828
2657	828
2658	828
2659	828
2660	828
2661	828
2662	828
2663	828
2664	828
2665	828
2666	828
2667	829
2668	829
2669	830
2670	830
2671	830
2672	830
2673	830
2674	830
2675	830
2676	830
2677	830
2678	830
2679	830
2680	831
2681	831
2682	831
2683	831
2684	831
2685	831
2686	831
2687	831
2688	831
2689	831
2690	831
2691	831
2692	831
2693	832
2694	832
2695	832
2696	832
2697	832
2698	832
2699	832
2700	832
2701	832
2702	832
2703	832
2704	832
2705	832
2706	832
2707	832
2708	832
2709	833
2710	834
2711	834
2712	834
2713	834
2714	834
2715	834
2716	834
2717	834
2718	834
2719	834
2720	834
2721	834
2722	834
2723	834
2724	834
2725	834
2726	834
2727	834
2728	835
2729	836
2730	836
2731	836
2732	836
2733	836
2734	836
2735	836
2736	836
2737	836
2738	836
2739	836
2740	836
2741	836
2742	836
2743	836
2744	836
2745	836
2746	837
2747	837
2748	837
2749	837
2750	837
2751	837
2752	837
2753	837
2754	837
2755	837
2756	837
2757	837
2758	837
2759	837
2760	837
2761	837
2762	837
2763	837
2764	837
2765	838
2766	838
2767	838
2768	838
2769	838
2770	839
2771	839
2772	839
2773	839
2774	839
2775	839
2776	839
2777	839
2778	839
2779	839
2780	839
2781	839
2782	839
2783	839
2784	839
2785	839
2786	839
2787	839
2788	839
2789	840
2790	840
2791	840
2792	840
2793	840
2794	840
2795	840
2796	840
2797	840
2798	841
2799	841
2800	842
2801	843
2802	843
2803	843
2804	843
2805	844
2806	844
2807	844
2808	844
2809	844
2810	844
2811	844
2812	844
2813	844
2814	845
2815	845
2816	845
2817	845
2818	846
2819	846
2820	847
2821	847
2822	847
2823	848
2824	848
2825	848
2826	848
2827	848
2828	848
2829	848
2830	848
2831	849
2832	849
2833	850
2834	850
2835	850
2836	850
2837	850
2838	850
2839	851
2840	851
2841	851
2842	851
2843	852
2844	853
2845	853
2846	853
2847	853
2848	853
2849	853
2850	853
2851	854
2852	854
2853	854
2854	854
2855	854
2856	854
2857	854
2858	854
2859	854
2860	854
2861	854
2862	854
2863	854
2864	854
2865	854
2866	854
2867	854
2868	854
2869	854
2870	854
2871	855
2872	856
2873	857
2874	857
2875	857
2876	857
2877	857
2878	857
2879	857
2880	857
2881	857
2882	858
2883	858
2884	858
2885	858
2886	858
2887	858
2888	858
2889	858
2890	858
2891	858
2892	858
2893	858
2894	858
2895	858
2896	858
2897	858
2898	858
2899	858
2900	858
2901	858
2902	858
2903	858
2904	859
2905	860
2906	860
2907	860
2908	860
2909	860
2910	860
2911	860
2912	860
2913	861
2914	862
2915	862
2916	863
2917	863
2918	864
2919	864
2920	865
2921	865
2922	865
2923	865
2924	865
2925	865
2926	865
2927	865
2928	865
2929	865
2930	865
2931	865
2932	865
2933	865
2934	865
2935	865
2936	865
2937	865
2938	865
2939	865
2940	865
2941	865
2942	865
2943	865
2944	865
2945	865
2946	865
2947	865
2948	865
2949	865
2950	865
2951	865
2952	865
2953	865
2954	865
2955	865
2956	865
2957	866
2958	866
2959	866
2960	866
2961	867
2962	867
2963	867
2964	867
2965	867
2966	867
2967	867
2968	867
2969	867
2970	867
2971	868
2972	868
2973	869
2974	869
2975	869
2976	869
2977	869
2978	869
2979	869
2980	869
2981	869
2982	869
2983	869
2984	869
2985	869
2986	869
2987	869
2988	869
2989	869
2990	869
2991	869
2992	869
2993	870
2994	871
2995	871
2996	871
2997	871
2998	871
2999	871
